4.757288221	0.382075472
4.767000276	0.363207547
4.773932264	0.386161981
4.799313678	0.398201536
4.820671939	0.422698892
4.84222115	0.447196248
4.855243401	0.422220894
4.868335883	0.459235802
4.877103502	0.409524094
4.904583633	0.442213791
4.940373584	0.445868478
4.976181663	0.459172733
5.011481943	0.484888318
5.044152883	0.528552034
5.0719697	0.592945558
5.092635418	0.675340324
5.107041384	0.767457686
5.11722787	0.863760842
5.126376601	0.960077276
5.135558103	1.05639371
5.143144072	1.154107622
5.15020828	1.251828173
5.156200862	1.349562002
5.161114266	1.447309108
5.166037043	1.545056214
5.17096922	1.642803321
5.17536129	1.741934627
5.179760828	1.839688372
5.183065393	1.938832957
5.18582242	2.03798418
5.190792466	2.135731286
5.198542614	2.232067637
5.209097763	2.326993232
5.219136993	2.421925466
5.226411646	2.519646017
5.230898445	2.617399762
5.234830717	2.715160146
5.237643105	2.814311369
5.240458517	2.91208503
5.243841008	3.009852053
5.248357795	3.10898336
5.255714193	3.194305858
5.260819175	3.293430526
5.281338665	3.243599319
5.292233063	3.374341509
5.298560914	3.470697776
5.300865704	3.569855638
5.303172501	3.6690135
5.306058821	3.769542284
5.311840896	3.868660313
5.325187614	3.958049108
5.328097954	4.061333015
5.338601571	4.036417411
5.354434876	4.011442058
5.364452267	4.122911667
5.37450721	4.219228101
5.38103346	4.31696193
5.391747034	4.395363427
5.407897624	4.320795865
5.418718545	4.233890001
5.429582857	4.159382189
5.445961256	4.233591253
5.460603008	4.276136322
5.467953448	4.1782498
5.474093948	4.080376556
5.482097246	3.982483395
5.495694734	3.891418291
5.515593746	3.807174605
5.531868113	3.717460507
5.541300931	3.622309191
5.547607369	3.523058385
5.555194068	3.425171863
5.563436443	3.327278702
5.575527084	3.23072327
5.588310978	3.135538759
5.60115363	3.040354249
5.612116386	2.945189655
5.621176812	2.848667417
5.629616299	2.750774256
5.638733364	2.654252017
5.649843864	2.557709862
5.663629195	2.462518713
5.678804808	2.368691848
5.692067254	2.273507338
5.702054813	2.17697846
5.710739091	2.079085299
5.722807238	1.982536505
5.745742349	1.895524419
5.764768578	1.887073163
5.789416815	1.738057539
5.808041759	1.861858812
5.820525107	2.02291399
5.839351069	1.799569803
5.858299208	1.625817823
5.870999766	1.811669106
5.890154192	2.034654796
5.902993397	1.736982045
5.928840462	1.538374212
5.941849061	1.711827443
5.954914871	1.823290413
5.974621684	1.736324799
5.987832183	1.587428674
6.00110123	1.686493592
6.014429216	1.797956562
6.021115434	1.934275386
6.034532568	2.033340304
